"Date"    ,  "Total Cases",   "Cases Rate",    "Cases Inc", "Total Deaths",  "Deaths Rate",   "Deaths Inc"
2020-02-15,              0,              0,              0,              0,              0,              0,
2020-02-16,              0,              0,              0,              0,              0,              0,
2020-02-17,              0,              0,              0,              0,              0,              0,
2020-02-18,              0,              0,              0,              0,              0,              0,
2020-02-19,              0,              0,              0,              0,              0,              0,
2020-02-20,              0,              0,              0,              0,              0,              0,
2020-02-21,              0,              0,              0,              0,              0,              0,
2020-02-22,              0,              0,              0,              0,              0,              0,
2020-02-23,              0,              0,              0,              0,              0,              0,
2020-02-24,              1,              0,              1,              0,              0,              0,
2020-02-25,              1,            1.0,              0,              0,              0,              0,
2020-02-26,              1,            1.0,              0,              0,              0,              0,
2020-02-27,              1,            1.0,              0,              0,              0,              0,
2020-02-28,              1,            1.0,              0,              0,              0,              0,
2020-02-29,              1,            1.0,              0,              0,              0,              0,
2020-03-01,              1,            1.0,              0,              0,              0,              0,
2020-03-02,              1,            1.0,              0,              0,              0,              0,
2020-03-03,              1,            1.0,              0,              0,              0,              0,
2020-03-04,              1,            1.0,              0,              0,              0,              0,
2020-03-05,              1,            1.0,              0,              0,              0,              0,
2020-03-06,              1,            1.0,              0,              0,              0,              0,
2020-03-07,              4,            4.0,              3,              0,              0,              0,
2020-03-08,              4,            1.0,              0,              0,              0,              0,
2020-03-09,              4,            1.0,              0,              0,              0,              0,
2020-03-10,              5,           1.25,              1,              0,              0,              0,
2020-03-11,              7,            1.4,              2,              0,              0,              0,
2020-03-12,              7,            1.0,              0,              0,              0,              0,
2020-03-13,              7,            1.0,              0,              0,              0,              0,
2020-03-14,             11,          1.571,              4,              0,              0,              0,
2020-03-15,             16,          1.455,              5,              0,              0,              0,
2020-03-16,             21,          1.312,              5,              0,              0,              0,
2020-03-17,             22,          1.048,              1,              0,              0,              0,
2020-03-18,             22,            1.0,              0,              0,              0,              0,
2020-03-19,             22,            1.0,              0,              0,              0,              0,
2020-03-20,             24,          1.091,              2,              0,              0,              0,
2020-03-21,             24,            1.0,              0,              0,              0,              0,
2020-03-22,             40,          1.667,             16,              1,              0,              1,
2020-03-23,             40,            1.0,              0,              1,            1.0,              0,
2020-03-24,             74,           1.85,             34,              1,            1.0,              0,
2020-03-25,             84,          1.135,             10,              2,            2.0,              1,
2020-03-26,             94,          1.119,             10,              4,            2.0,              2,
2020-03-27,            110,           1.17,             16,              4,            1.0,              0,
2020-03-28,            110,            1.0,              0,              4,            1.0,              0,
2020-03-29,            120,          1.091,             10,              4,            1.0,              0,
2020-03-30,            170,          1.417,             50,              4,            1.0,              0,
2020-03-31,            174,          1.024,              4,              4,            1.0,              0,
2020-04-01,            237,          1.362,             63,              4,            1.0,              0,
2020-04-02,            273,          1.152,             36,              6,            1.5,              2,
2020-04-03,            281,          1.029,              8,              6,            1.0,              0,
2020-04-04,            309,            1.1,             28,              7,          1.167,              1,
2020-04-05,            349,          1.129,             40,              7,            1.0,              0,
2020-04-06,            367,          1.052,             18,             11,          1.571,              4,
2020-04-07,            423,          1.153,             56,             14,          1.273,              3,
2020-04-08,            444,           1.05,             21,             14,            1.0,              0,
2020-04-09,            484,           1.09,             40,             15,          1.071,              1,
2020-04-10,            521,          1.076,             37,             15,            1.0,              0,
